feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	763124	763687	-							CFX1CAM_0687	564		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	763124	763687	-	SMX53752.1			conserved membrane protein of unknown function			CFX1CAM_0687	564	187	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	764306	766195	-							CFX1CAM_0688	1890		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	764306	766195	-	SMX53753.1			conserved membrane protein of unknown function			CFX1CAM_0688	1890	629	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	766192	768426	-							CFX1CAM_0689	2235		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	766192	768426	-	SMX53754.1			ABC transporter related protein			CFX1CAM_0689	2235	744	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	768479	768973	-							CFX1CAM_0690	495		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	768479	768973	-	SMX53755.1			protein of unknown function			CFX1CAM_0690	495	164	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	769144	770313	-							CFX1CAM_0691	1170		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	769144	770313	-	SMX53756.1			transposase			CFX1CAM_0691	1170	389	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	770476	771402	+							CFX1CAM_0692	927		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	770476	771402	+	SMX53757.1			conserved protein of unknown function			CFX1CAM_0692	927	308	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771404	771556	+							CFX1CAM_0693	153		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771404	771556	+	SMX53758.1			protein of unknown function			CFX1CAM_0693	153	50	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771741	771812	-							CFX1CAM_TRNA41	72		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771741	771812	-				tRNA-Lys			CFX1CAM_TRNA41	72		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771882	772472	-							CFX1CAM_0694	591		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	771882	772472	-	SMX53759.1			exported protein of unknown function			CFX1CAM_0694	591	196	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	772673	774553	+							CFX1CAM_0695	1881		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	772673	774553	+	SMX53760.1			putative S9 family peptidase			CFX1CAM_0695	1881	626	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	774719	775651	-							CFX1CAM_0696	933		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	774719	775651	-	SMX53761.1			putative cation efflux protein			CFX1CAM_0696	933	310	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	775771	776745	-					gyaR		CFX1CAM_0697	975		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	775771	776745	-	SMX53762.1			Glyoxylate reductase	gyaR		CFX1CAM_0697	975	324	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	776953	778380	+							CFX1CAM_0698	1428		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	776953	778380	+	SMX53763.1			conserved membrane protein of unknown function			CFX1CAM_0698	1428	475	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	778544	779419	+							CFX1CAM_0699	876		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	778544	779419	+	SMX53764.1			putative Phosphotransferase enzyme family			CFX1CAM_0699	876	291	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	779523	781067	-					pncB		CFX1CAM_0700	1545		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	779523	781067	-	SMX53765.1			Nicotinate phosphoribosyltransferase	pncB		CFX1CAM_0700	1545	514	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	781095	781511	-							CFX1CAM_0701	417		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	781095	781511	-	SMX53766.1			protein of unknown function			CFX1CAM_0701	417	138	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	781645	784023	-							CFX1CAM_0702	2379		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	781645	784023	-	SMX53767.1			protein of unknown function			CFX1CAM_0702	2379	792	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	784297	787767	+							CFX1CAM_0703	3471		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	784297	787767	+	SMX53768.1			Penicillin-binding protein			CFX1CAM_0703	3471	1156	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	787857	790094	-							CFX1CAM_0704	2238		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	787857	790094	-	SMX53769.1			conserved protein of unknown function			CFX1CAM_0704	2238	745	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	790175	791755	-					aglA		CFX1CAM_0705	1581		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	790175	791755	-	SMX53770.1			putative alpha-glucosidase	aglA		CFX1CAM_0705	1581	526	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	792077	793939	+					nusA		CFX1CAM_0706	1863		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	792077	793939	+	SMX53771.1			Transcription termination/antitermination protein NusA	nusA		CFX1CAM_0706	1863	620	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	793964	794287	+							CFX1CAM_0707	324		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	793964	794287	+	SMX53772.1			conserved protein of unknown function			CFX1CAM_0707	324	107	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	794392	796179	+					infB		CFX1CAM_0708	1788		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	794392	796179	+	SMX53773.1			Translation initiation factor IF-2	infB		CFX1CAM_0708	1788	595	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	796204	796608	+					rbfA		CFX1CAM_0709	405		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	796204	796608	+	SMX53774.1			Ribosome-binding factor A	rbfA		CFX1CAM_0709	405	134	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	796592	797587	+							CFX1CAM_0710	996		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	796592	797587	+	SMX53775.1			conserved protein of unknown function			CFX1CAM_0710	996	331	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	797597	798514	+					truB		CFX1CAM_0711	918		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	797597	798514	+	SMX53776.1			tRNA pseudouridine synthase B	truB		CFX1CAM_0711	918	305	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	798606	799559	+					ribF		CFX1CAM_0712	954		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	798606	799559	+	SMX53777.1			Riboflavin kinase/FMN adenylyltransferase	ribF		CFX1CAM_0712	954	317	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	799519	800985	+							CFX1CAM_0713	1467		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	799519	800985	+	SMX53778.1			Thymidylate synthase complementing protein ThyX family protein			CFX1CAM_0713	1467	488	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	801112	802176	+							CFX1CAM_0714	1065		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	801112	802176	+	SMX53779.1			Abortive infection protein			CFX1CAM_0714	1065	354	
gene	misc_RNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	802217	802513	+							CFX1CAM_MISC_RNA_4	297		
misc_RNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	802217	802513	+				T-box			CFX1CAM_MISC_RNA_4	297		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	802592	803959	+					trpB		CFX1CAM_0715	1368		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	802592	803959	+	SMX53780.1			Tryptophan synthase beta chain 2	trpB		CFX1CAM_0715	1368	455	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	803971	804132	+							CFX1CAM_0716	162		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	803971	804132	+	SMX53781.1			protein of unknown function			CFX1CAM_0716	162	53	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	804155	804919	+							CFX1CAM_0717	765		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	804155	804919	+	SMX53782.1			conserved protein of unknown function			CFX1CAM_0717	765	254	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	804957	807023	+					hppA		CFX1CAM_0718	2067		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	804957	807023	+	SMX53783.1			K(+)-insensitive pyrophosphate-energized proton pump	hppA		CFX1CAM_0718	2067	688	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	807137	807433	+							CFX1CAM_0719	297		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	807137	807433	+	SMX53784.1			protein of unknown function			CFX1CAM_0719	297	98	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	807445	808245	-							CFX1CAM_0720	801		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	807445	808245	-	SMX53785.1			protein of unknown function			CFX1CAM_0720	801	266	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	808320	809756	-					proS		CFX1CAM_0721	1437		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	808320	809756	-	SMX53786.1			Proline--tRNA ligase	proS		CFX1CAM_0721	1437	478	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	809788	810354	-							CFX1CAM_0722	567		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	809788	810354	-	SMX53787.1			conserved protein of unknown function			CFX1CAM_0722	567	188	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	810323	810814	-							CFX1CAM_0723	492		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	810323	810814	-	SMX53788.1			MazG nucleotide pyrophosphohydrolase (modular protein)			CFX1CAM_0723	492	163	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	810831	811685	-							CFX1CAM_0724	855		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	810831	811685	-	SMX53789.1			conserved protein of unknown function			CFX1CAM_0724	855	284	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	811693	812070	-							CFX1CAM_0725	378		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	811693	812070	-	SMX53790.1			protein of unknown function			CFX1CAM_0725	378	125	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812165	812248	-							CFX1CAM_TRNA40	84		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812165	812248	-				tRNA-Leu			CFX1CAM_TRNA40	84		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812562	812729	-							CFX1CAM_0726	168		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812562	812729	-	SMX53791.1			protein of unknown function			CFX1CAM_0726	168	55	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812852	813484	-							CFX1CAM_0727	633		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	812852	813484	-	SMX53792.1			conserved protein of unknown function			CFX1CAM_0727	633	210	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	813489	814634	-					patB		CFX1CAM_0728	1146		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	813489	814634	-	SMX53793.1			Cystathionine beta-lyase PatB	patB		CFX1CAM_0728	1146	381	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	814756	815781	+							CFX1CAM_0729	1026		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	814756	815781	+	SMX53794.1			membrane protein of unknown function			CFX1CAM_0729	1026	341	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	815893	816384	+							CFX1CAM_0730	492		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	815893	816384	+	SMX53795.1			Competence/damage-inducible protein CinA-like protein			CFX1CAM_0730	492	163	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	816414	817745	-							CFX1CAM_0731	1332		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	816414	817745	-	SMX53796.1			conserved membrane protein of unknown function			CFX1CAM_0731	1332	443	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	817977	818090	+							CFX1CAM_0732	114		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	817977	818090	+	SMX53797.1			protein of unknown function			CFX1CAM_0732	114	37	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	818230	818958	-							CFX1CAM_0733	729		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	818230	818958	-	SMX53798.1			putative Phosphoglycerate mutase family protein			CFX1CAM_0733	729	242	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	818962	819996	-							CFX1CAM_0734	1035		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	818962	819996	-	SMX53799.1			Histone deacetylase superfamily			CFX1CAM_0734	1035	344	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	820120	820335	-							CFX1CAM_0735	216		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	820120	820335	-	SMX53800.1			protein of unknown function			CFX1CAM_0735	216	71	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	820235	821146	+							CFX1CAM_0736	912		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	820235	821146	+	SMX53801.1			Pirin-like protein CC_0481			CFX1CAM_0736	912	303	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	821269	822771	-							CFX1CAM_0737	1503		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	821269	822771	-	SMX53802.1			Inner-membrane translocator			CFX1CAM_0737	1503	500	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	822768	823883	-							CFX1CAM_0738	1116		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	822768	823883	-	SMX53803.1			Inner-membrane translocator			CFX1CAM_0738	1116	371	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	823880	825478	-							CFX1CAM_0739	1599		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	823880	825478	-	SMX53804.1			ABC transporter related			CFX1CAM_0739	1599	532	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	825571	827844	-							CFX1CAM_0740	2274		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	825571	827844	-	SMX53805.1			conserved exported protein of unknown function			CFX1CAM_0740	2274	757	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	828112	829416	+							CFX1CAM_0741	1305		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	828112	829416	+	SMX53806.1			conserved membrane protein of unknown function			CFX1CAM_0741	1305	434	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	829403	831328	+							CFX1CAM_0742	1926		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	829403	831328	+	SMX53807.1			conserved protein of unknown function			CFX1CAM_0742	1926	641	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	831533	832987	+							CFX1CAM_0743	1455		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	831533	832987	+	SMX53808.1			Peptidase U62 modulator of DNA gyrase			CFX1CAM_0743	1455	484	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	832991	834376	+							CFX1CAM_0744	1386		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	832991	834376	+	SMX53809.1			Zn-dependent protease-like protein (fragment)			CFX1CAM_0744	1386	461	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	834798	835841	+							CFX1CAM_0745	1044		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	834798	835841	+	SMX53810.1			putative dihydrodipicolinate reductase			CFX1CAM_0745	1044	347	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	835868	836152	+							CFX1CAM_0746	285		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	835868	836152	+	SMX53811.1			conserved protein of unknown function			CFX1CAM_0746	285	94	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	836149	837564	+							CFX1CAM_0747	1416		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	836149	837564	+	SMX53812.1			Cystathionine beta-synthase			CFX1CAM_0747	1416	471	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	837643	838008	+					oraS		CFX1CAM_0748	366		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	837643	838008	+	SMX53813.1			D-ornithine 4,5-aminomutase subunit alpha	oraS		CFX1CAM_0748	366	121	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	838005	840215	+					oraE		CFX1CAM_0749	2211		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	838005	840215	+	SMX53814.1			D-ornithine 4,5-aminomutase subunit beta	oraE		CFX1CAM_0749	2211	736	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	840223	841554	+							CFX1CAM_0750	1332		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	840223	841554	+	SMX53815.1			conserved protein of unknown function			CFX1CAM_0750	1332	443	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	841578	842654	+							CFX1CAM_0751	1077		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	841578	842654	+	SMX53816.1			putative alanine racemase			CFX1CAM_0751	1077	358	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	842666	843787	+					alr		CFX1CAM_0752	1122		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	842666	843787	+	SMX53817.1			Alanine racemase	alr		CFX1CAM_0752	1122	373	
