# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR006665.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR006665_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR006665_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       OmpA  [M=95]
Accession:   PF00691.23
Description: OmpA family
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.7   0.2   5.8e-25     3e-22       1      95 []     115     210 ..     115     210 .. 0.98

>> CCG95074.1  Peptidoglycan-associated lipoprotein precursor [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.4   0.1   7.4e-25   3.8e-22       1      95 []      76     171 ..      76     171 .. 0.98

>> AOP57556.1  hypothetical protein BGV84_10515 [Pseudomonas aeruginosa]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.9   0.1     1e-24   5.3e-22       1      95 []     157     252 ..     157     252 .. 0.98

>> AOP57556.1  hypothetical protein BGV84_10515 [Pseudomonas aeruginosa]|GCA_001729505.1_ASM172950v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.9   0.1     1e-24   5.3e-22       1      95 []     157     252 ..     157     252 .. 0.98

>> ADQ00078.1  secreted protein containing outer membrane protein, OmpA/MotB, C-terminal domain (plasmid) [Marinobacter 
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.4   0.0   7.3e-25   3.7e-22       2      95 .]     252     347 ..     251     347 .. 0.97

>> AGG30449.1  OmpA/MotB precursor [Morganella morganii subsp. morganii KT]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.5   0.0   7.1e-25   3.6e-22       1      95 []      63     158 ..      63     158 .. 0.98

>> ABM18782.1  OmpA/MotB domain protein [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.2   0.1   8.7e-25   4.4e-22       1      95 []      87     182 ..      87     182 .. 0.98

>> ADP99179.1  OmpA/MotB domain protein [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.3   0.1   7.9e-25     4e-22       2      95 .]     297     392 ..     296     392 .. 0.98

>> KGT95135.1  membrane protein [Erwinia typographi]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.4   0.1   7.1e-25   3.6e-22       1      95 []     115     210 ..     115     210 .. 0.98

>> QCG49070.1  peptidoglycan-associated lipoprotein Pal [Aeromonas schubertii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.4   0.0   7.3e-25   3.7e-22       1      95 []      72     167 ..      72     167 .. 0.98

>> ABK36792.1  outer-membrane protein A [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   80.3   0.0   6.8e-24   3.4e-21       1      89 [.     249     340 ..     249     344 .. 0.92

>> WP_015872113.1  peptidoglycan-associated lipoprotein Pal [Edwardsiella ictaluri ATCC 33202]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.0   1.1e-24   5.6e-22       1      95 []      69     164 ..      69     164 .. 0.97

>> ABA90209.1  peptidoglycan-binding outer membrane lipoprotein Pal, OmpA family [Syntrophotalea carbinolica DSM 2380]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.3   0.0   8.1e-25   4.1e-22       1      95 []      87     182 ..      87     182 .. 0.98

>> ABZ99303.1  Putative outer-membrane protein; putative signal peptide [Leptospira biflexa serovar Patoc strain 'Patoc 
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.0   0.0   9.5e-25   4.8e-22       1      95 []     567     662 ..     567     662 .. 0.99

>> ABI77457.1  OmpA family protein [Hyphomonas neptunium ATCC 15444]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.7   0.1   6.1e-25   3.1e-22       2      95 .]     195     289 ..     194     289 .. 0.98

>> AAN55775.1  peptidoglycan-associated lipoprotein Pal [Shewanella oneidensis MR-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.1   0.0   9.3e-25   4.7e-22       1      95 []      76     171 ..      76     171 .. 0.99

>> SHJ20513.1  OmpA family protein [Desulfatibacillum alkenivorans DSM 16219]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.1   1.2e-24     6e-22       2      95 .]     111     206 ..     110     206 .. 0.94

>> AAZ28818.1  peptidoglycan-associated lipoprotein [Colwellia psychrerythraea 34H]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    4.2   2.6       3.9     2e+03      13      57 ..      30      81 ..      23      82 .. 0.74
   2 !   80.7   0.1   5.1e-24   2.6e-21       1      95 []      83     178 ..      83     178 .. 0.97

>> AAZ25278.1  ompA family protein [Colwellia psychrerythraea 34H]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.7   1.1   1.2e-24   6.2e-22       2      95 .]     240     335 ..     239     335 .. 0.97

>> WP_007559135.1  MULTISPECIES: OmpA family protein [Bacteria]|GCF_900624795.1_81H8_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   81.6   0.1   2.6e-24   1.3e-21       1      95 []     107     202 ..     107     202 .. 0.99

>> ABK36043.1  peptidoglycan-associated lipoprotein [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.0   0.0     1e-24   5.1e-22       1      95 []      73     168 ..      73     168 .. 0.99

>> EKB21208.1  peptidoglycan-associated lipoprotein [Aeromonas veronii AMC34]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   83.0   0.0     1e-24   5.1e-22       1      95 []      73     168 ..      73     168 .. 0.99

>> AVQ87759.1  OmpA family lipoprotein [Plesiomonas shigelloides]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.1   1.2e-24   5.9e-22       1      95 []     116     211 ..     116     211 .. 0.96

>> WP_010863027.1  MULTISPECIES: OmpA family lipoprotein [Plesiomonas shigelloides LS1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.1   1.2e-24   5.9e-22       1      95 []     116     211 ..     116     211 .. 0.96

>> RPH22147.1  OmpA family lipoprotein [Buttiauxella warmboldiae]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.2   1.1e-24   5.6e-22       1      95 []     115     210 ..     115     210 .. 0.98

>> SHJ44070.1  OmpA-OmpF porin, OOP family [Desulfatibacillum alkenivorans DSM 16219]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.0   1.6e-24   8.1e-22       2      95 .]     277     371 ..     276     371 .. 0.98

>> EAP92901.1  sodium-type flagellar protein MotY precursor [Vibrio splendidus 12B01]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.7   0.3   1.2e-24   6.2e-22       2      95 .]     187     282 ..     186     282 .. 0.96

>> ATP08222.1  peptidoglycan-associated lipoprotein Pal [Aeromonas salmonicida subsp. pectinolytica 34mel]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.8   0.0   1.1e-24   5.8e-22       1      95 []      73     168 ..      73     168 .. 0.99

>> QCG49876.1  OmpA family lipoprotein [Aeromonas schubertii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.4   0.5   1.5e-24   7.4e-22       1      95 []     113     208 ..     113     208 .. 0.99

>> TCV98179.1  OOP family OmpA-OmpF porin [Biostraticola tofi]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.0   1.6e-24   8.4e-22       1      91 [.     235     328 ..     235     332 .. 0.92

>> EEW05834.1  peptidoglycan-associated lipoprotein [Vibrio mimicus VM603]|GCA_000175975.1_ASM17597v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.0   1.7e-24   8.4e-22       1      95 []      72     167 ..      72     167 .. 0.99

>> EAR26890.1  putative lipoprotein [Pseudoalteromonas tunicata D2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.5   0.2   1.4e-24   6.9e-22       1      95 []     108     203 ..     108     203 .. 0.97

>> AAF94983.1  peptidoglycan-associated lipoprotein [Vibrio cholerae O1 biovar El Tor str. N16961]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.0   1.7e-24   8.6e-22       1      95 []      71     166 ..      71     166 .. 0.99

>> ACT48179.1  OmpA/MotB domain protein [Methylotenera mobilis JLW8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.1   1.6e-24   8.3e-22       1      95 []     147     245 ..     147     245 .. 0.98

>> AMO80069.1  hypothetical protein DSM2777_02820 [Obesumbacterium proteus]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.3   0.2   1.6e-24   8.1e-22       1      95 []     115     210 ..     115     210 .. 0.98

>> AAP19151.1  putative outer membrane protein [Shigella flexneri 2a str. 2457T]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.4   0.1   1.6e-24   7.9e-22       1      95 []     104     199 ..     104     199 .. 0.98

>> AOM40647.1  porin OmpA [Xenorhabdus hominickii]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   81.7   0.1   2.4e-24   1.2e-21       1      89 [.     239     330 ..     239     336 .. 0.92

>> GHD95583.1  OmpA family lipoprotein [Pseudocitrobacter faecalis]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.1   0.2   1.9e-24   9.7e-22       1      95 []     115     210 ..     115     210 .. 0.96

>> EDL51087.1  peptidoglycan-associated lipoprotein [Vibrio mediterranei AK1]|GCA_000181535.1_ASM18153v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   81.7   0.0   2.5e-24   1.3e-21       1      95 []      73     168 ..      73     168 .. 0.99

>> GAC26813.1  inner membrane lipoprotein yiaD [Paraglaciecola mesophila KMM 241]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   82.0   0.2   1.9e-24   9.9e-22       1      95 []     108     203 ..     108     203 .. 0.95

>> AGG30615.1  Outer membrane protein A precursor [Morganella morganii subsp. morganii KT]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   79.4   0.0   1.3e-23   6.6e-21       1      92 [.     232     326 ..     232     329 .. 0.93

>> EAS75403.1  putative lipoprotein [Vibrio alginolyticus 12G01]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   80.9   0.0   4.5e-24   2.3e-21       2      95 .]     115     209 ..     114     209 .. 0.98

>> AGH76545.1  hypothetical protein XAC29_05115 [Xanthomonas axonopodis Xac29-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   81.8   0.0   2.3e-24   1.2e-21       2      91 ..     256     347 ..     255     351 .. 0.95
