feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	640567	641307	+	VEF78691.1			transcriptional repressor of fructose operon	fruR		NCTC11427_00629	741	246	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	641304	642215	+					fruB		NCTC11427_00630	912		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	641304	642215	+	VEF78692.1			fructose-1-phosphate kinase	fruB		NCTC11427_00630	912	303	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	642212	644164	+					fruA		NCTC11427_00631	1953		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	642212	644164	+	VEF78693.1			PTS system, fructose specific IIBC component	fruA		NCTC11427_00631	1953	650	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	644251	646557	+					ftsK		NCTC11427_00632	2307		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	644251	646557	+	VEF78694.1			DNA translocase FtsK	ftsK		NCTC11427_00632	2307	768	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	646602	647027	-							NCTC11427_00633	426		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	646602	647027	-	VEF78695.1			membrane protein			NCTC11427_00633	426	141	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	647165	648307	+					iscS		NCTC11427_00634	1143		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	647165	648307	+	VEF78696.1			class-V aminotransferase	iscS		NCTC11427_00634	1143	380	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	648316	649530	+					thiI		NCTC11427_00635	1215		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	648316	649530	+	VEF78697.1			thiamine biosynthesis ATP pyrophosphatase	thiI		NCTC11427_00635	1215	404	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	649667	650491	+							NCTC11427_00636	825		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	649667	650491	+	VEF78698.1			Esterase			NCTC11427_00636	825	274	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	650512	651252	+							NCTC11427_00637	741		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	650512	651252	+	VEF78699.1			esterase superfamily protein			NCTC11427_00637	741	246	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	651265	652431	+							NCTC11427_00638	1167		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	651265	652431	+	VEF78700.1			carbamoylphosphate synthase large subunit			NCTC11427_00638	1167	388	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	652589	653458	+					gla		NCTC11427_00639	870		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	652589	653458	+	VEF78701.1			glycerol uptake facilitator protein	gla		NCTC11427_00639	870	289	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	653569	654294	+					cppA		NCTC11427_00640	726		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	653569	654294	+	VEF78702.1			cppA protein	cppA		NCTC11427_00640	726	241	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	654291	655226	+					ampH		NCTC11427_00641	936		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	654291	655226	+	VEF78703.1			beta-lactamase superfamily protein	ampH		NCTC11427_00641	936	311	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	655235	656140	+					yicL_2		NCTC11427_00642	906		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	655235	656140	+	VEF78704.1			membrane protein	yicL_2		NCTC11427_00642	906	301	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	656185	657468	-					pyrP		NCTC11427_00643	1284		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	656185	657468	-	VEF78705.1			uracil permease	pyrP		NCTC11427_00643	1284	427	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	657940	658653	-					gidB		NCTC11427_00644	714		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	657940	658653	-	VEF78706.1			16S rRNA methyltransferase GidB	gidB		NCTC11427_00644	714	237	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	658747	659307	+					lemA		NCTC11427_00645	561		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	658747	659307	+	VEF78707.1			Cytoplasmic membrane protein LemA	lemA		NCTC11427_00645	561	186	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	659309	660208	+					htpX		NCTC11427_00646	900		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	659309	660208	+	VEF78708.1			heat shock protein HtpX	htpX		NCTC11427_00646	900	299	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	660253	661812	-					yheS_1		NCTC11427_00647	1560		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	660253	661812	-	VEF78709.1			ABC transporter ATP-binding protein	yheS_1		NCTC11427_00647	1560	519	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	662152	662481	-							NCTC11427_00648	330		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	662152	662481	-	VEF78710.1			BlpT protein, fusion			NCTC11427_00648	330	109	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	662649	663191	+							NCTC11427_00649	543		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	662649	663191	+	VEF78711.1			putative metal-binding, possibly nucleic acid-binding protein			NCTC11427_00649	543	180	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	663192	663821	+					nth		NCTC11427_00650	630		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	663192	663821	+	VEF78712.1			endonuclease III (DNA repair), DNA-(apurinic or apyrimidinic site) lyase	nth		NCTC11427_00650	630	209	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	664033	664554	+					pyrR		NCTC11427_00652	522		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	664033	664554	+	VEF78713.1			transcriptional attenuation of the pyrimidine operon/uracil phosphoribosyltransferase (bifunctional protein)	pyrR		NCTC11427_00652	522	173	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	664573	665511	+					pyrB		NCTC11427_00653	939		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	664573	665511	+	VEF78714.1			aspartate carbamoyltransferase	pyrB		NCTC11427_00653	939	312	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	665546	666625	+					carA		NCTC11427_00654	1080		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	665546	666625	+	VEF78715.1			carbamoyl-phosphate synthase, small subunit	carA		NCTC11427_00654	1080	359	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	667074	670250	+					carB		NCTC11427_00655	3177		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	667074	670250	+	VEF78716.1			carbamoyl-phosphate synthase, large subunit	carB		NCTC11427_00655	3177	1058	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	670795	672129	+					mntH		NCTC11427_00656	1335		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	670795	672129	+	VEF78717.1			proton-dependent manganese transporter group C beta 2	mntH		NCTC11427_00656	1335	444	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	672247	672489	-					rpmE		NCTC11427_00657	243		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	672247	672489	-	VEF78718.1			50S ribosomal protein L31	rpmE		NCTC11427_00657	243	80	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	672653	673522	-							NCTC11427_00658	870		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	672653	673522	-	VEF78719.1			Type IV secretory pathway, VirB10 components			NCTC11427_00658	870	289	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	673630	674574	-					nrnA		NCTC11427_00659	945		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	673630	674574	-	VEF78720.1			DHH subfamily 1 protein	nrnA		NCTC11427_00659	945	314	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	674678	675121	+							NCTC11427_00660	444		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	674678	675121	+	VEF78721.1			flavodoxin			NCTC11427_00660	444	147	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675239	675505	+							NCTC11427_00661	267		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675239	675505	+	VEF78722.1			chorismate mutase/prephenate dehydratase			NCTC11427_00661	267	88	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675502	675876	+					crcB2		NCTC11427_00662	375		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675502	675876	+	VEF78723.1			CrcB protein	crcB2		NCTC11427_00662	375	124	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675870	676199	+					crcB1		NCTC11427_00663	330		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	675870	676199	+	VEF78724.1			CrcB protein	crcB1		NCTC11427_00663	330	109	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	676318	676665	+					rplS		NCTC11427_00664	348		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	676318	676665	+	VEF78725.1			50S ribosomal protein L19	rplS		NCTC11427_00664	348	115	
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	676708	676779	+							NCTC11427_00665	72		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	676708	676779	+				tRNA-Arg			NCTC11427_00665	72		
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	677286	677465	-							NCTC11427_00666	180		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	677286	677465	-	VEF78726.1			DNA-binding protein			NCTC11427_00666	180	59	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	677873	678106	+							NCTC11427_00667	234		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	677873	678106	+	VEF78727.1			Uncharacterised protein			NCTC11427_00667	234	77	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	678127	678681	+							NCTC11427_00668	555		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	678127	678681	+	VEF78728.1			Uncharacterised protein			NCTC11427_00668	555	184	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	678751	679173	+							NCTC11427_00669	423		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	678751	679173	+	VEF78729.1			Uncharacterised protein			NCTC11427_00669	423	140	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	679185	679607	+							NCTC11427_00670	423		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	679185	679607	+	VEF78730.1			Uncharacterised protein			NCTC11427_00670	423	140	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	679717	680280	+							NCTC11427_00671	564		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	679717	680280	+	VEF78731.1			Uncharacterised protein			NCTC11427_00671	564	187	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	680335	681207	+							NCTC11427_00672	873		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	680335	681207	+	VEF78732.1			Uncharacterised protein			NCTC11427_00672	873	290	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	681296	681457	+							NCTC11427_00673	162		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	681296	681457	+	VEF78733.1			Uncharacterised protein			NCTC11427_00673	162	53	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	681458	682345	+					ifs		NCTC11427_00674	888		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	681458	682345	+	VEF78734.1			streptococcal NAD glycohydrolase inhibitor	ifs		NCTC11427_00674	888	295	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	682363	682689	+							NCTC11427_00675	327		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	682363	682689	+	VEF78735.1			Uncharacterised protein			NCTC11427_00675	327	108	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	682753	683247	+							NCTC11427_00676	495		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	682753	683247	+	VEF78736.1			Uncharacterised protein			NCTC11427_00676	495	164	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	683280	683756	+							NCTC11427_00677	477		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	683280	683756	+	VEF78737.1			Uncharacterised protein			NCTC11427_00677	477	158	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	683857	684663	-							NCTC11427_00678	807		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	683857	684663	-	VEF78738.1			hydrolase			NCTC11427_00678	807	268	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	684673	685980	-							NCTC11427_00679	1308		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	684673	685980	-	VEF78739.1			dGTP triphosphohydrolase			NCTC11427_00679	1308	435	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	686052	686429	+							NCTC11427_00680	378		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	686052	686429	+	VEF78740.1			hypothetical cytosolic protein			NCTC11427_00680	378	125	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	686454	687536	-					cshA_2		NCTC11427_00681	1083		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	686454	687536	-	VEF78741.1			ATP-dependent RNA helicase	cshA_2		NCTC11427_00681	1083	360	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	687533	688510	-					mocA		NCTC11427_00682	978		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	687533	688510	-	VEF78742.1			Gfo/Idh/MocA family oxidoreductase	mocA		NCTC11427_00682	978	325	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	688666	689346	+							NCTC11427_00683	681		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	688666	689346	+	VEF78743.1			ABC transporter ATP-binding protein			NCTC11427_00683	681	226	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	689538	689852	+					rplU		NCTC11427_00684	315		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	689538	689852	+	VEF78744.1			50S ribosomal protein L21	rplU		NCTC11427_00684	315	104	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	689868	690212	+							NCTC11427_00685	345		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	689868	690212	+	VEF78745.1			ribosomal protein			NCTC11427_00685	345	114	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	690229	690522	+					rpmA		NCTC11427_00686	294		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	690229	690522	+	VEF78746.1			LSU ribosomal protein L27p	rpmA		NCTC11427_00686	294	97	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	690755	691663	+					cysB		NCTC11427_00687	909		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	690755	691663	+	VEF78747.1			LysR family transcriptional regulator	cysB		NCTC11427_00687	909	302	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	691660	692127	+					lspA		NCTC11427_00688	468		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	691660	692127	+	VEF78748.1			signal peptidase II (lipoprotein signal peptidase)	lspA		NCTC11427_00688	468	155	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	692111	693010	+					rluD		NCTC11427_00689	900		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	692111	693010	+	VEF78749.1			23S rluA family pseudouridine synthase	rluD		NCTC11427_00689	900	299	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	693112	694221	+					proB		NCTC11427_00690	1110		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	693112	694221	+	VEF78750.1			gamma-glutamyl kinase	proB		NCTC11427_00690	1110	369	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	694231	695493	+					proA		NCTC11427_00691	1263		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	694231	695493	+	VEF78751.1			gamma-glutamyl phosphate reductase	proA		NCTC11427_00691	1263	420	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	695497	696294	+					proC		NCTC11427_00692	798		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	695497	696294	+	VEF78752.1			pyrroline-5-carboxylate reductase	proC		NCTC11427_00692	798	265	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	696415	697053	+					tmk		NCTC11427_00693	639		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	696415	697053	+	VEF78753.1			thymidylate kinase	tmk		NCTC11427_00693	639	212	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	697050	697940	+					holB		NCTC11427_00694	891		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	697050	697940	+	VEF78754.1			DNA polymerase III, delta' subunit	holB		NCTC11427_00694	891	296	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	697977	698294	+							NCTC11427_00695	318		
